system_code,time_slot,record_id,timestamp,capacity,latitude,longitude,occupancy,vehicle_type,traffic_condition_nearby,queue_length,is_special_day,occupancy_raw,occupancy_clean,occupancy_anomaly_flag,available_spaces,utilization,date,month,day,day_of_week,day_name,is_weekend,hour,minute,slot_index,hour_sin,hour_cos,dow_sin,dow_cos,traffic_level,vehicle_priority,is_new_session,session_id,minutes_from_previous,session_step,session_size,session_progress,capacity_pressure,parking_stress_index,neighbor_utilization_mean,neighbor_queue_mean,neighbor_stress_mean,mean_neighbor_distance,lag_utilization_prev_day,lag_queue_prev_day,lag_stress_prev_day,spatial_utilization_gap,lag_occupancy_30m,lag_occupancy_60m,lag_utilization_30m,lag_utilization_60m,lag_utilization_120m,lag_queue_30m,rolling_utilization_3,rolling_utilization_6,rolling_queue_3,rolling_queue_6,rolling_stress_3,utilization_delta_30m,utilization_delta_60m,target_time_slot,target_occupancy_1h,target_available_spaces_1h,target_utilization_1h,target_stress_1h,target_time_slot_30m,target_utilization_30m,target_available_spaces_30m,target_time_slot_2h,target_utilization_2h,target_available_spaces_2h,future_demand_regime,current_utilization_band,target_utilization_band_1h,anomaly_flag,anomaly_score,anomaly_reason
BHMBCCMKT01,2016-12-10 12:30:00,1143,2016-12-10 12:29:00,577,26.14453614,91.73617216,344.0,truck,high,8.0,0,344.0,344.0,0,233.0,0.5961871750433275,2016-12-10,12,10,5,Saturday,1,12,30,25,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,3,False,66,30.0,9,18,0.5,0.01386481802426343,0.6187175043327556,1.9927410137703025,15.990549242304827,1.7990476157108277,0.001897330778018105,0.35181975736568455,7.0,0.44748700173310224,-1.396553838726975,294.0,244.0,0.5095320623916811,0.42287694974003465,0.28596187175043325,7.0,0.4269208549971115,0.3212016175621028,5.333333333333333,3.8333333333333335,0.433102253032929,0.08665511265164638,0.17331022530329288,2016-12-10 13:30:00,408.0,169.0,0.707105719237435,0.6961871750433276,2016-12-10 13:00:00,0.6637781629116117,194.0,2016-12-10 14:30:00,0.8093587521663779,110.0,Congested,Moderate,High,1,0.6030229418773012,Unusual demand pattern detected
BHMBCCMKT01,2016-11-21 15:00:00,842,2016-11-21 14:57:00,577,26.14453614,91.73617216,111.0,truck,high,4.0,0,111.0,111.0,0,466.0,0.1923743500866551,2016-11-21,11,21,0,Monday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,0.0,1.0,2,3,False,48,30.0,14,18,0.7777777777777778,0.006932409012131715,0.33535528596187175,1.7875465145362552,6.009450757695174,1.4528336648015603,0.001897330778018105,0.5025996533795494,3.0,0.35233968804159443,-1.5951721644496002,119.0,138.0,0.20623916811091855,0.2391681109185442,0.2530329289428076,3.0,0.23339110340843447,0.2333911034084344,4.0,5.0,0.2974003466204506,-0.013864818024263453,-0.0467937608318891,2016-11-21 16:00:00,93.0,484.0,0.1611785095320624,0.11317157712305025,2016-11-21 15:30:00,0.16984402079722705,479.0,,,,Stable,Low,Low,1,0.6029857076117642,Unusual demand pattern detected
BHMBCCTHL01,2016-12-12 15:30:00,2497,2016-12-12 15:29:00,387,26.14449459,91.73620513,393.0,car,low,2.0,0,393.0,387.0,1,0.0,1.0,2016-12-12,12,12,0,Monday,0,15,30,31,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0,2,False,68,30.0,15,18,0.8333333333333334,0.00516795865633075,0.700516795865633,0.45905310688158973,4.009427369247327,0.3220331654690818,0.0019019720877115978,1.0,4.0,0.7010335917312661,0.5409468931184103,387.0,387.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,6.0,0.8010335917312661,0.0,0.0,2016-12-12 16:30:00,350.0,37.0,0.9043927648578811,0.6335917312661498,2016-12-12 16:00:00,0.9638242894056848,14.0,,,,Congested,Critical,Critical,1,0.6028443619367173,Higher congestion than neighboring parking systems
BHMBCCMKT01,2016-12-14 14:30:00,1217,2016-12-14 14:30:00,577,26.14453614,91.73617216,173.0,car,average,4.0,0,173.0,173.0,0,404.0,0.29982668977469673,2016-12-14,12,14,2,Wednesday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,2,False,72,30.0,6,11,0.5454545454545454,0.006932409012131715,0.3105719237435009,1.9993364361618282,8.0,1.6016009637488426,0.001897330778018105,0.31369150779896016,3.0,0.320103986135182,-1.6995097463871316,198.0,206.0,0.3431542461005199,0.35701906412478335,0.30675909878682844,3.0,0.3489312536106297,0.317735413056037,5.333333333333333,5.666666666666667,0.41184286539572496,-0.04332755632582319,-0.05719237435008662,2016-12-14 15:30:00,142.0,435.0,0.24610051993067592,0.17279029462738302,2016-12-14 15:00:00,0.27902946273830154,416.0,2016-12-14 16:30:00,0.2322357019064125,443.0,Stable,Low,Low,1,0.6027225281292151,Unusual demand pattern detected
BHMBCCMKT01,2016-12-12 14:30:00,1183,2016-12-12 14:29:00,577,26.14453614,91.73617216,165.0,car,average,3.0,0,165.0,165.0,0,412.0,0.28596187175043325,2016-12-12,12,12,0,Monday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,2,False,68,30.0,13,18,0.7222222222222222,0.005199306759098787,0.30069324090121313,1.9982103884364457,7.990549242304826,1.6008107195415653,0.001897330778018105,0.561525129982669,8.0,0.5944540727902947,-1.7122485166860124,184.0,189.0,0.3188908145580589,0.3275563258232236,0.28942807625649913,5.0,0.3200462160600809,0.2989601386481802,6.333333333333333,5.5,0.42512998266897745,-0.03292894280762565,-0.04159445407279033,2016-12-12 15:30:00,131.0,446.0,0.2270363951473137,0.15927209705372616,2016-12-12 15:00:00,0.2755632582322357,418.0,2016-12-12 16:30:00,0.16464471403812825,482.0,Stable,Low,Low,1,0.6025633486428404,Unusual demand pattern detected
BHMBCCMKT01,2016-11-25 12:00:00,908,2016-11-25 12:00:00,577,26.14453614,91.73617216,380.0,bike,high,8.0,0,380.0,380.0,0,197.0,0.658578856152513,2016-11-25,11,25,4,Friday,0,12,0,24,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2,1,False,53,30.0,6,16,0.375,0.01386481802426343,0.6623916811091854,1.9981902804413496,16.0,1.8028641131800702,0.001897330778018105,0.3466204506065858,7.0,0.4438474870017331,-1.3396114242888366,370.0,331.0,0.6412478336221837,0.5736568457538995,0.3847487001733102,5.0,0.5684575389948007,0.3963027151935297,4.333333333333333,3.3333333333333335,0.46533795493934144,0.017331022530329254,0.08492201039861347,2016-11-25 13:00:00,386.0,191.0,0.6689774696707106,0.6694974003466205,2016-11-25 12:30:00,0.6759098786828422,187.0,2016-11-25 14:00:00,0.6187175043327556,220.0,Congested,Moderate,Moderate,1,0.6025546028143814,Unusual demand pattern detected
BHMBCCMKT01,2016-12-10 12:00:00,1142,2016-12-10 12:02:00,577,26.14453614,91.73617216,294.0,car,high,7.0,0,294.0,294.0,0,283.0,0.5095320623916811,2016-12-10,12,10,5,Saturday,1,12,0,24,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,2,2,False,66,30.0,8,18,0.4444444444444444,0.012131715771230503,0.5578856152512999,1.9927410137703025,15.981098484609651,1.7990456049113182,0.001897330778018105,0.35528596187175043,5.0,0.34956672443674175,-1.4832089513786215,244.0,201.0,0.42287694974003465,0.3483535528596187,0.21490467937608318,5.0,0.35239745811669554,0.24927787406123625,4.0,3.0,0.31403812824956673,0.0866551126516465,0.16117850953206242,2016-12-10 13:00:00,383.0,194.0,0.6637781629116117,0.6660311958405546,2016-12-10 12:30:00,0.5961871750433275,233.0,2016-12-10 14:00:00,0.7885615251299827,122.0,Congested,Moderate,Moderate,1,0.6025343683220563,Unusual demand pattern detected
BHMBCCMKT01,2016-12-07 12:30:00,1089,2016-12-07 12:26:00,577,26.14453614,91.73617216,172.0,car,high,7.0,0,172.0,172.0,0,405.0,0.29809358752166376,2016-12-07,12,7,2,Wednesday,0,12,30,25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2,2,False,63,30.0,9,18,0.5,0.012131715771230503,0.4098786828422876,1.9997587040588467,15.990549242304827,1.8039599989128086,0.001897330778018105,0.41594454072790293,7.0,0.4923743500866551,-1.701665116537183,177.0,150.0,0.30675909878682844,0.25996533795493937,0.1681109185441941,4.0,0.26747544771808207,0.19121894858463317,4.0,3.1666666666666665,0.28792605430387064,-0.008665511265164683,0.03812824956672439,2016-12-07 13:30:00,183.0,394.0,0.317157712305026,0.3227036395147314,2016-12-07 13:00:00,0.30849220103986136,399.0,2016-12-07 14:30:00,0.2720970537261698,420.0,Stable,Low,Low,1,0.6024974052355854,Unusual demand pattern detected
BHMBCCMKT01,2016-11-30 14:30:00,1003,2016-11-30 14:28:00,577,26.14453614,91.73617216,181.0,car,average,3.0,0,181.0,181.0,0,396.0,0.31369150779896016,2016-11-30,11,30,2,Wednesday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,2,False,58,30.0,13,18,0.7222222222222222,0.005199306759098787,0.320103986135182,1.9991755722010593,8.0,1.6014883589763043,0.001897330778018105,0.292894280762565,3.0,0.30554592720970536,-1.6854840644020992,196.0,201.0,0.3396880415944541,0.3483535528596187,0.3275563258232236,4.0,0.3471981513575968,0.3266897746967071,6.0,6.166666666666667,0.4107452339688042,-0.025996533795493937,-0.034662045060658564,2016-11-30 15:30:00,132.0,445.0,0.22876949740034663,0.16048526863084922,2016-11-30 15:00:00,0.2668977469670711,423.0,2016-11-30 16:30:00,0.18370883882149047,471.0,Stable,Low,Low,1,0.6024552313131188,Unusual demand pattern detected
BHMBCCMKT01,2016-11-18 14:30:00,787,2016-11-18 14:28:00,577,26.14453614,91.73617216,196.0,car,high,5.0,0,196.0,196.0,0,381.0,0.3396880415944541,2016-11-18,11,18,4,Friday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,2,2,False,45,30.0,10,15,0.6666666666666666,0.008665511265164644,0.4386481802426343,1.9780987199484128,8.0,1.5867345623994518,0.001897330778018105,0.30329289428076256,4.0,0.31299826689774696,-1.6384106783539587,213.0,217.0,0.36915077989601386,0.37608318890814557,0.3344887348353553,4.0,0.3645291738879261,0.3541305603697285,6.0,6.0,0.42287694974003465,-0.029462738301559765,-0.03639514731369148,2016-11-18 15:30:00,164.0,413.0,0.28422876949740034,0.1991334488734835,2016-11-18 15:00:00,0.29116117850953205,409.0,2016-11-18 16:30:00,0.24263431542461006,437.0,Stable,Low,Low,1,0.6021564509881517,Unusual demand pattern detected
BHMBCCMKT01,2016-12-15 13:00:00,1232,2016-12-15 13:00:00,577,26.14453614,91.73617216,219.0,car,high,6.0,0,219.0,219.0,0,358.0,0.37954939341421146,2016-12-15,12,15,3,Thursday,0,13,0,26,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,2,2,False,73,30.0,10,18,0.5555555555555556,0.010398613518197574,0.4667244367417678,1.9991353562108671,15.990549242304827,1.8035236554192229,0.001897330778018105,0.3466204506065858,6.0,0.44367417677642984,-1.6195859627966556,228.0,215.0,0.3951473136915078,0.37261698440207974,0.292894280762565,7.0,0.3627960716348932,0.2986712882726748,5.666666666666667,4.5,0.3882726747544772,-0.01559792027729634,0.006932409012131713,2016-12-15 14:00:00,203.0,374.0,0.35181975736568455,0.34679376083188906,2016-12-15 13:30:00,0.3587521663778163,370.0,2016-12-15 15:00:00,0.28422876949740034,413.0,Stable,Low,Low,1,0.6021188258671696,Unusual demand pattern detected
BHMBCCMKT01,2016-11-23 12:30:00,873,2016-11-23 12:31:00,577,26.14453614,91.73617216,177.0,car,high,7.0,0,177.0,177.0,0,400.0,0.30675909878682844,2016-11-23,11,23,2,Wednesday,0,12,30,25,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,2,2,False,50,30.0,9,18,0.5,0.012131715771230503,0.41594454072790293,1.999819028044135,12.018901515390349,1.6039206046527752,0.001897330778018105,0.4020797227036395,7.0,0.4826689774696707,-1.6930599292573065,166.0,152.0,0.2876949740034662,0.2634315424610052,0.1733102253032929,4.0,0.25765453495089546,0.19208549971114963,4.0,3.3333333333333335,0.28105141536684,0.019064124783362224,0.04332755632582325,2016-11-23 13:30:00,181.0,396.0,0.31369150779896016,0.42079722703639516,2016-11-23 13:00:00,0.3240901213171577,390.0,2016-11-23 14:30:00,0.25996533795493937,427.0,Busy,Low,Low,1,0.6020899016075709,Unusual demand pattern detected
BHMBCCMKT01,2016-11-09 10:00:00,616,2016-11-09 10:00:00,577,26.14453614,91.73617216,88.0,truck,low,2.0,0,88.0,88.0,0,489.0,0.15251299826689774,2016-11-09,11,9,2,Wednesday,0,10,0,20,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,3,False,35,30.0,4,18,0.2222222222222222,0.0034662045060658577,0.10710571923743499,1.304415877629759,6.0,0.9146402081675034,0.001897330778018105,0.19410745233968804,2.0,0.13622183708838823,-1.1519028793628612,61.0,43.0,0.10571923743500866,0.07452339688041594,0.05545927209705372,2.0,0.08145580589254765,0.07495667244367418,1.6666666666666667,1.5,0.05730791450028885,0.046793760831889075,0.0779896013864818,2016-11-09 11:00:00,130.0,447.0,0.22530329289428075,0.2584055459272097,2016-11-09 10:30:00,0.1854419410745234,470.0,2016-11-09 12:00:00,0.2634315424610052,425.0,Stable,Low,Low,1,0.6020378464412233,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 11:30:00,979,2016-11-29 11:28:00,577,26.14453614,91.73617216,188.0,car,average,5.0,0,188.0,188.0,0,389.0,0.32582322357019067,2016-11-29,11,29,1,Tuesday,0,11,30,23,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,2,False,57,30.0,7,18,0.3888888888888889,0.008665511265164644,0.3289428076256499,1.9993565441569243,10.018901515390349,1.6030805013228373,0.001897330778018105,0.3240901213171577,5.0,0.32772963604852684,-1.6735333205867335,165.0,132.0,0.28596187175043325,0.22876949740034663,0.09185441941074524,4.0,0.22357019064124783,0.14500288850375506,2.6666666666666665,2.0,0.19029462738301559,0.03986135181975742,0.09705372616984403,2016-11-29 12:30:00,206.0,371.0,0.35701906412478335,0.4511265164644714,2016-11-29 12:00:00,0.3327556325823224,385.0,2016-11-29 13:30:00,0.35701906412478335,371.0,Busy,Low,Low,1,0.6020125623979811,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 14:30:00,985,2016-11-29 14:28:00,577,26.14453614,91.73617216,169.0,car,average,3.0,0,169.0,169.0,0,408.0,0.292894280762565,2016-11-29,11,29,1,Tuesday,0,14,30,29,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,2,False,57,30.0,13,18,0.7222222222222222,0.005199306759098787,0.30554592720970536,1.9992560041814438,8.0,1.6015446613625735,0.001897330778018105,0.34488734835355284,4.0,0.3421143847487002,-1.7063617234188788,180.0,206.0,0.3119584055459272,0.35701906412478335,0.35701906412478335,3.0,0.3431542461005199,0.340843443096476,5.0,5.333333333333333,0.4077411900635471,-0.01906412478336217,-0.06412478336221833,2016-11-29 15:30:00,138.0,439.0,0.2391681109185442,0.16776429809358753,2016-11-29 15:00:00,0.2634315424610052,425.0,2016-11-29 16:30:00,0.1975736568457539,463.0,Stable,Low,Low,1,0.6019621632703299,Unusual demand pattern detected
BHMBCCMKT01,2016-12-05 14:00:00,1056,2016-12-05 14:02:00,577,26.14453614,91.73617216,170.0,car,average,5.0,1,170.0,170.0,0,407.0,0.29462738301559793,2016-12-05,12,5,0,Monday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.0,1.0,1,2,False,61,30.0,12,18,0.6666666666666666,0.008665511265164644,0.307105719237435,1.9787019598012963,10.0,1.5876731949053609,0.001897330778018105,0.3396880415944541,5.0,0.3386481802426343,-1.6840745767856984,177.0,172.0,0.30675909878682844,0.29809358752166376,0.2564991334488735,9.0,0.29462738301559793,0.25909878682842286,8.333333333333334,7.5,0.37435008665511266,-0.012131715771230511,-0.0034662045060658286,2016-12-05 15:00:00,149.0,428.0,0.2582322357019064,0.28145580589254765,2016-12-05 14:30:00,0.28596187175043325,412.0,2016-12-05 16:00:00,0.18370883882149047,471.0,Stable,Low,Low,1,0.6018904666121282,Unusual demand pattern detected
BHMBCCMKT01,2016-12-17 14:00:00,1270,2016-12-17 14:00:00,577,26.14453614,91.73617216,417.0,car,average,4.0,0,417.0,417.0,0,160.0,0.7227036395147314,2016-12-17,12,17,5,Saturday,1,14,0,28,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,2,False,75,30.0,12,18,0.6666666666666666,0.006932409012131715,0.606585788561525,1.994751813279914,7.990549242304826,1.598389716931993,0.001897330778018105,0.31542461005199307,4.0,0.3214904679376083,-1.2720481737651825,378.0,353.0,0.6551126516464472,0.6117850953206239,0.5268630849220104,5.0,0.6169844020797227,0.534373194685153,6.333333333333333,6.0,0.5996533795493935,0.06759098786828421,0.11091854419410752,2016-12-17 15:00:00,443.0,134.0,0.7677642980935875,0.5377816291161178,2016-12-17 14:30:00,0.7625649913344887,137.0,2016-12-17 16:00:00,0.6568457538994801,198.0,Busy,High,High,1,0.6016871827745108,Unusual demand pattern detected
BHMBCCMKT01,2016-12-18 13:00:00,1286,2016-12-18 12:56:00,577,26.14453614,91.73617216,215.0,bike,high,9.0,1,215.0,215.0,0,362.0,0.37261698440207974,2016-12-18,12,18,6,Sunday,1,13,0,26,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,2,1,False,76,30.0,10,18,0.5555555555555556,0.01559792027729636,0.4623916811091855,1.9936659815447237,23.97164772691448,1.8017565299894662,0.001897330778018105,0.6117850953206239,7.0,0.6294627383015599,-1.621048997142644,193.0,165.0,0.3344887348353553,0.28596187175043325,0.15424610051993068,9.0,0.2848064702484114,0.18601964182553435,8.0,5.833333333333333,0.36741767764298094,0.03812824956672445,0.0866551126516465,2016-12-18 14:00:00,309.0,268.0,0.5355285961871751,0.475736568457539,2016-12-18 13:30:00,0.44714038128249567,319.0,2016-12-18 15:00:00,0.5251299826689775,274.0,Busy,Low,Moderate,1,0.6016178534942923,Unusual demand pattern detected
BHMBCCMKT01,2016-11-22 15:00:00,860,2016-11-22 14:57:00,577,26.14453614,91.73617216,175.0,car,average,3.0,0,175.0,175.0,0,402.0,0.30329289428076256,2016-11-22,11,22,1,Tuesday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,2,False,49,30.0,14,18,0.7777777777777778,0.005199306759098787,0.31282495667244364,1.9922826385338865,8.009450757695173,1.5976103919783102,0.001897330778018105,0.1923743500866551,4.0,0.33535528596187175,-1.6889897442531239,205.0,227.0,0.35528596187175043,0.3934142114384749,0.4055459272097054,4.0,0.38474870017331025,0.3928365106874639,5.0,6.166666666666667,0.40352397458116696,-0.051993067590987874,-0.09012131715771232,2016-11-22 16:00:00,137.0,440.0,0.23743500866551126,0.16655112651646448,2016-11-22 15:30:00,0.2772963604852686,417.0,,,,Stable,Low,Low,1,0.6014706180816489,Unusual demand pattern detected
BHMBCCMKT01,2016-12-11 14:30:00,1165,2016-12-11 14:32:00,577,26.14453614,91.73617216,324.0,bike,high,8.0,1,324.0,324.0,0,253.0,0.561525129982669,2016-12-11,12,11,6,Sunday,1,14,30,29,-0.4999999999999998,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,2,1,False,67,30.0,13,18,0.7222222222222222,0.01386481802426343,0.5944540727902947,1.9936659815447237,11.990549242304827,1.5986623639351412,0.001897330778018105,0.8093587521663779,5.0,0.7674176776429809,-1.4321408515620546,314.0,288.0,0.5441941074523396,0.49913344887348354,0.3535528596187175,7.0,0.4962449451184286,0.3876372039283651,8.333333333333334,8.333333333333334,0.5154823801270941,0.017331022530329365,0.06239168110918547,2016-12-11 15:30:00,324.0,253.0,0.561525129982669,0.3935875216637782,2016-12-11 15:00:00,0.5632582322357019,252.0,2016-12-11 16:30:00,0.44194107452339687,322.0,Busy,Moderate,Moderate,1,0.6013931599677315,Unusual demand pattern detected
BHMBCCMKT01,2016-12-06 13:30:00,1073,2016-12-06 13:29:00,577,26.14453614,91.73617216,229.0,car,high,6.0,0,229.0,229.0,0,348.0,0.3968804159445407,2016-12-06,12,6,1,Tuesday,0,13,30,27,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,2,2,False,62,30.0,11,18,0.6111111111111112,0.010398613518197574,0.47885615251299823,1.9995174081176934,14.0,1.8032767379446202,0.001897330778018105,0.30675909878682844,9.0,0.41629116117850956,-1.6026369921731527,238.0,240.0,0.4124783362218371,0.41594454072790293,0.38128249566724437,7.0,0.4067013287117274,0.35759676487579434,6.333333333333333,5.666666666666667,0.4524552281917966,-0.015597920277296395,-0.019064124783362224,2016-12-06 14:30:00,199.0,378.0,0.34488734835355284,0.3419410745233969,2016-12-06 14:00:00,0.36048526863084923,369.0,2016-12-06 15:30:00,0.25996533795493937,427.0,Stable,Low,Low,1,0.6013570347099096,Unusual demand pattern detected
BHMBCCMKT01,2016-11-29 14:00:00,984,2016-11-29 14:01:00,577,26.14453614,91.73617216,180.0,bike,average,3.0,0,180.0,180.0,0,397.0,0.3119584055459272,2016-11-29,11,29,1,Tuesday,0,14,0,28,-0.4999999999999998,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,1,False,57,30.0,12,18,0.6666666666666666,0.005199306759098787,0.3188908145580589,1.9995576241078856,8.009450757695173,1.6027028818801097,0.001897330778018105,0.36221837088388215,5.0,0.45441941074523395,-1.6875992185619584,206.0,208.0,0.35701906412478335,0.36048526863084923,0.3327556325823224,6.0,0.35817446562680527,0.33651068746389373,6.333333333333333,5.5,0.4518197573656846,-0.04506065857885616,-0.048526863084922045,2016-11-29 15:00:00,152.0,425.0,0.2634315424610052,0.2850953206239168,2016-11-29 14:30:00,0.292894280762565,408.0,2016-11-29 16:00:00,0.2218370883882149,449.0,Stable,Low,Low,1,0.6012939800081462,Unusual demand pattern detected
BHMBCCMKT01,2016-12-01 15:00:00,1022,2016-12-01 14:58:00,577,26.14453614,91.73617216,168.0,bike,average,3.0,0,168.0,168.0,0,409.0,0.29116117850953205,2016-12-01,12,1,3,Thursday,0,15,0,30,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,1,1,False,59,30.0,14,18,0.7777777777777778,0.005199306759098787,0.3043327556325823,1.9995375161127895,8.0,1.6017417197145154,0.001897330778018105,0.2668977469670711,3.0,0.28734835355285965,-1.7083763376032575,173.0,190.0,0.29982668977469673,0.3292894280762565,0.3587521663778163,3.0,0.3269786250722126,0.33506643558636623,5.0,5.5,0.3630849220103986,-0.008665511265164683,-0.03812824956672445,2016-12-01 16:00:00,123.0,454.0,0.21317157712305027,0.14956672443674177,2016-12-01 15:30:00,0.2651646447140381,424.0,,,,Stable,Low,Low,1,0.6012084942328483,Unusual demand pattern detected
